Object URL,Object,Date Publication,Tag,Category,published_in_Tag,Subject_Tag,depicts_Tag,publisher_Tag,author_Tag
https://news.artnet.com/art-world-archives/an-art-dealer-who-allegedly-headed-a-trafficking-ring-that-sold-egyptian-antiquities-to-the-louvre-and-the-met-has-been-arrested-2388183,An Art Dealer Who Allegedly Headed a Trafficking Ring That Sold Egyptian Antiquities to the Louvre and the Met Has Been Arrested,2023-11-01T00:00:00Z,news article,Event,Artnet News,Louvre Museum,criminal investigation,,
https://news.artnet.com/art-world-archives/an-art-dealer-who-allegedly-headed-a-trafficking-ring-that-sold-egyptian-antiquities-to-the-louvre-and-the-met-has-been-arrested-2388183,An Art Dealer Who Allegedly Headed a Trafficking Ring That Sold Egyptian Antiquities to the Louvre and the Met Has Been Arrested,2023-11-01T00:00:00Z,news article,Event,Artnet News,Metropolitan Museum of Art,criminal investigation,,
https://news.artnet.com/art-world-archives/an-art-dealer-who-allegedly-headed-a-trafficking-ring-that-sold-egyptian-antiquities-to-the-louvre-and-the-met-has-been-arrested-2388183,An Art Dealer Who Allegedly Headed a Trafficking Ring That Sold Egyptian Antiquities to the Louvre and the Met Has Been Arrested,2023-11-01T00:00:00Z,news article,Event,Artnet News,looted art,criminal investigation,,
https://news.artnet.com/art-world-archives/an-art-dealer-who-allegedly-headed-a-trafficking-ring-that-sold-egyptian-antiquities-to-the-louvre-and-the-met-has-been-arrested-2388183,An Art Dealer Who Allegedly Headed a Trafficking Ring That Sold Egyptian Antiquities to the Louvre and the Met Has Been Arrested,2023-11-01T00:00:00Z,news article,Event,Artnet News,arrest,criminal investigation,,
https://news.artnet.com/art-world-archives/an-art-dealer-who-allegedly-headed-a-trafficking-ring-that-sold-egyptian-antiquities-to-the-louvre-and-the-met-has-been-arrested-2388183,An Art Dealer Who Allegedly Headed a Trafficking Ring That Sold Egyptian Antiquities to the Louvre and the Met Has Been Arrested,2023-11-01T00:00:00Z,news article,Event,Artnet News,extradition,criminal investigation,,
https://news.artnet.com/art-world-archives/an-art-dealer-who-allegedly-headed-a-trafficking-ring-that-sold-egyptian-antiquities-to-the-louvre-and-the-met-has-been-arrested-2388183,An Art Dealer Who Allegedly Headed a Trafficking Ring That Sold Egyptian Antiquities to the Louvre and the Met Has Been Arrested,2023-11-01T00:00:00Z,news article,Event,Artnet News,Serop Simonian,criminal investigation,,
https://news.artnet.com/art-world-archives/an-art-dealer-who-allegedly-headed-a-trafficking-ring-that-sold-egyptian-antiquities-to-the-louvre-and-the-met-has-been-arrested-2388183,An Art Dealer Who Allegedly Headed a Trafficking Ring That Sold Egyptian Antiquities to the Louvre and the Met Has Been Arrested,2023-11-01T00:00:00Z,news article,Event,Artnet News,erroneous provenance (artwork),criminal investigation,,
https://news.artnet.com/art-world-archives/an-art-dealer-who-allegedly-headed-a-trafficking-ring-that-sold-egyptian-antiquities-to-the-louvre-and-the-met-has-been-arrested-2388183,An Art Dealer Who Allegedly Headed a Trafficking Ring That Sold Egyptian Antiquities to the Louvre and the Met Has Been Arrested,2023-11-01T00:00:00Z,news article,Event,Artnet News,remand,criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,erroneous provenance (artwork),criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,Orazio Gentileschi,criminal investigation,,
https://www.bbc.com/news/world-middle-east-66594076,Auctioneer exposed by BBC admits illegally selling rare ancient coins,2023-08-27T00:00:00Z,news article,Event,BBC News,erroneous provenance (artwork),criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,art forgery,criminal investigation,,
https://www.bbc.com/news/world-middle-east-66594076,Auctioneer exposed by BBC admits illegally selling rare ancient coins,2023-08-27T00:00:00Z,news article,Event,BBC News,Roma Numismatics Limited,criminal investigation,,
https://www.bbc.com/news/world-middle-east-66594076,Auctioneer exposed by BBC admits illegally selling rare ancient coins,2023-08-27T00:00:00Z,news article,Event,BBC News,decadrachm,criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,Liechtenstein Collection,criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,France,criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,Bernheimer Fine Old Masters,criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,Giulano Ruffini,criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,arrest warrant,criminal investigation,,
https://www.bbc.com/news/world-middle-east-66594076,Auctioneer exposed by BBC admits illegally selling rare ancient coins,2023-08-27T00:00:00Z,news article,Event,BBC News,art theft,criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,criminal investigation,criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,House of Liechtenstein,criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,provenance,criminal investigation,,
https://www.bbc.com/news/world-middle-east-66594076,Auctioneer exposed by BBC admits illegally selling rare ancient coins,2023-08-27T00:00:00Z,news article,Event,BBC News,criminal charge,criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,forgery,criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,Lucas Cranach the Elder,criminal investigation,,
https://www.theartnewspaper.com/2021/04/19/cranach-painting-of-venus-at-centre-of-old-masters-fakes-scandal-must-be-returned-to-prince-of-liechtenstein-court-rules,"'Cranach' painting of Venus at centre of Old Masters fakes scandal must be returned to Prince of Liechtenstein, court rules",2021-04-19T00:00:00Z,news article,Event,The Art Newspaper,Johann Kräftner,criminal investigation,,
https://www.smithsonianmag.com/smart-news/con-artist-almost-sold-these-forged-paintings-147-million-black-market-180977385/,A Swindler Almost Sold These Forged ‘Masterpieces’ for $14.7 Million,2021-04-01T00:00:00Z,news article,Event,Smithsonian Magazine,charlatan,criminal investigation,,
https://www.smithsonianmag.com/smart-news/con-artist-almost-sold-these-forged-paintings-147-million-black-market-180977385/,A Swindler Almost Sold These Forged ‘Masterpieces’ for $14.7 Million,2021-04-01T00:00:00Z,news article,Event,Smithsonian Magazine,erroneous provenance (artwork),criminal investigation,,
https://www.smithsonianmag.com/smart-news/con-artist-almost-sold-these-forged-paintings-147-million-black-market-180977385/,A Swindler Almost Sold These Forged ‘Masterpieces’ for $14.7 Million,2021-04-01T00:00:00Z,news article,Event,Smithsonian Magazine,forgery,criminal investigation,,
https://www.smithsonianmag.com/smart-news/con-artist-almost-sold-these-forged-paintings-147-million-black-market-180977385/,A Swindler Almost Sold These Forged ‘Masterpieces’ for $14.7 Million,2021-04-01T00:00:00Z,news article,Event,Smithsonian Magazine,Spain,criminal investigation,,
http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp,JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE,,news article,Event,Artnet,Otto Schulte-Kellinghaus,crime,,
http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp,JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE,,news article,Event,Artnet,counterfeiter,crime,,
http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp,JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE,,news article,Event,Artnet,provenance,crime,,
http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp,JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE,,news article,Event,Artnet,forgery,crime,,
http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp,JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE,,news article,Event,Artnet,Wolfgang Beltracchi,crime,,
http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp,JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE,,news article,Event,Artnet,erroneous provenance (artwork),crime,,
http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp,JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE,,news article,Event,Artnet,fraud,crime,,
http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp,JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE,,news article,Event,Artnet,trial,crime,,
http://www.artnet.com/magazineus/news/von-spesshardt/jaegers-collection-forgers-on-trial-9-1-11.asp,JÄGERS COLLECTION FORGERS GO ON TRIAL IN COLOGNE,,news article,Event,Artnet,Helene Beltracchi,crime,,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,lawsuit,Event,,claim for restitution of an artwork,Coe Kerr Gallery,,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,lawsuit,Event,,Lilly Cassirer,Coe Kerr Gallery,,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,claim for restitution of an artwork,Event,,Rue Saint-Honoré in the Afternoon. Effect of Rain,Coe Kerr Gallery,,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,claim for restitution of an artwork,Event,,claim for restitution of an artwork,Coe Kerr Gallery,,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,claim for restitution of an artwork,Event,,Lilly Cassirer,Coe Kerr Gallery,,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,lawsuit,Event,,art theft and looting during World War II,Coe Kerr Gallery,,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,claim for restitution of an artwork,Event,,Thyssen-Bornemisza Collection Foundation,Coe Kerr Gallery,,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,lawsuit,Event,,Rue Saint-Honoré in the Afternoon. Effect of Rain,Coe Kerr Gallery,,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,claim for restitution of an artwork,Event,,art theft and looting during World War II,Coe Kerr Gallery,,
,"David Cassirer, et al. -v- Thyssen-Bornemisza Collection Foundation",,lawsuit,Event,,Thyssen-Bornemisza Collection Foundation,Coe Kerr Gallery,,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,forgery,Cleveland Museum of Art,,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,news article,Event,The New York Times,forgery,Cleveland Museum of Art,,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,Cleveland Museum of Art,Cleveland Museum of Art,,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,news article,Event,The New York Times,Cleveland Museum of Art,Cleveland Museum of Art,,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,erroneous provenance (artwork),Cleveland Museum of Art,,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,news article,Event,The New York Times,erroneous provenance (artwork),Cleveland Museum of Art,,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,Frederick Mont,Cleveland Museum of Art,,
http://web.archive.org/web/20200824085549/https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,news article,Event,The New York Times,Frederick Mont,Cleveland Museum of Art,,
https://www.nytimes.com/1977/10/28/archives/grunewald-painting-disclosed-as-fake.html,'Grunewald' Painting Disclosed as Fake,1977-10-28T00:00:00Z,work,Event,The New York Times,forgery,Cleveland Museum of Art,,
