item;itemLabel;itemDescription;status;altNames;GND;Proveana;VIAF;LCCN;RunDate
http://www.wikidata.org/entity/Q23402;Musée d'Orsay;art museum in Paris, France;Holocaust Aryanization or art restitution case link;D’Orsay, Musee d Orsay, Musée d Orsay, Musee D'Orsay, Musėe d'Orsay, Musée D’Orsay, Musee dOrsay, Musée dOrsay, Museum of Orsay, Orsay museum;667289-9;;130307757;n84128587;25-janv-24
http://www.wikidata.org/entity/Q3330204;Musée des beaux-arts de La Chaux-de-Fonds;museum in La Chaux-de-Fonds in the canton of Neuchâtel, Switzerland;Holocaust Aryanization or art restitution case link;Musee des beaux-arts de La Chaux-de-Fonds;2063902-8;;148419560;n50055391;25-janv-24
http://www.wikidata.org/entity/Q2436387;Museum de Fundatie;art museum with two locations in the province of Overijssel in the Netherlands;Holocaust Aryanization or art restitution case link;Museum de Fundatie & Kasteel Het Nijenhuis, Stichting Hannema - de Stuers Fundatie (Museum de Fundatie);16035027-X;;151811329;n2006043629;25-janv-24
http://www.wikidata.org/entity/Q1775271;Museum der Moderne Salzburg;art museum in Salzburg, Austria;Holocaust Aryanization or art restitution case link;;10094902-2;;169092978;no2011112736;25-janv-24
http://www.wikidata.org/entity/Q877567;Museum für Angewandte Kunst;applied art museum in Cologne, Germany;Holocaust Aryanization or art restitution case link;Cologne Museum of Arts and Crafts, MAKK;2100344-0;act10004253;127350133;n90605593;25-janv-24
http://www.wikidata.org/entity/Q880898;Museum Georg Schäfer;museum in Schweinfurt, Germany;Holocaust Aryanization or art restitution case link;;10005175-3;;156200759;n99022731;25-janv-24
http://www.wikidata.org/entity/Q1127079;Museum Het Valkhof;archeological and art museum in Nijmegen, Netherlands;Holocaust Aryanization or art restitution case link;;5519052-2;;158715438;no2002025807;25-janv-24
http://www.wikidata.org/entity/Q461277;Museum Kunstpalast;art museum in Düsseldorf;Holocaust Aryanization or art restitution case link;;10019225-7;;135538565;no2011153475;25-janv-24
http://www.wikidata.org/entity/Q461277;Museum Kunstpalast;art museum in Düsseldorf;Holocaust Aryanization or art restitution case link;;10019225-7;;124628566;no2011153475;25-janv-24
http://www.wikidata.org/entity/Q1341595;Museum Langmatt Sidney and Jenny Brown Foundation;museum collection in Baden in the canton of Aargau, Switzerland;Holocaust Aryanization or art restitution case link;Museum Langmatt, Museum Langmatt Stiftung Sidney und Jenny Brown;2112629-X;;132777254;n94026751;25-janv-24
http://www.wikidata.org/entity/Q703640;Museum Ludwig;museum in Cologne, Germany;Holocaust Aryanization or art restitution case link;;116397-8;act10004318;129006759;n80125718;25-janv-24
http://www.wikidata.org/entity/Q188740;Museum of Modern Art;art museum in Manhattan in New York City, New York, United States;Holocaust Aryanization or art restitution case link;MoMA, The Museum of Modern Art, New York, Museum of Modern Art (New York, N.Y.);1007559-8;;128460224;n79021281;25-janv-24
http://www.wikidata.org/entity/Q188740;Museum of Modern Art;art museum in Manhattan in New York City, New York, United States;Holocaust Aryanization or art restitution case link;MoMA, The Museum of Modern Art, New York, Museum of Modern Art (New York, N.Y.);1007559-8;;268692973;n79021281;25-janv-24
http://www.wikidata.org/entity/Q188740;Museum of Modern Art;art museum in Manhattan in New York City, New York, United States;Holocaust Aryanization or art restitution case link;MoMA, The Museum of Modern Art, New York, Museum of Modern Art (New York, N.Y.);1007559-8;;233970104;n79021281;25-janv-24
http://www.wikidata.org/entity/Q113658980;Myrtil Frank;German art dealer in Nazi looting organization Dienststelle Mühlmann;ALIU Red Flag;Myrthel Frank, Myrtol Frank, Myrtel Frank;;act10001218;;;25-janv-24
http://www.wikidata.org/entity/Q54957364;Nathan Katz;Dutch art dealer, gallerist (1893-1949);ALIU Red Flag;;1046749692;;306273995;;25-janv-24
http://www.wikidata.org/entity/Q1068063;National Gallery of Canada;museum of art in Ottawa, Canada;Holocaust Aryanization or art restitution case link;;1003320-8;;152365555;n79043161;25-janv-24
http://www.wikidata.org/entity/Q1631008;National Museum of Iran;museum in Tehran, Iran;Holocaust Aryanization or art restitution case link;;1246968-3;;132624459;n80079511;25-janv-24
http://www.wikidata.org/entity/Q1895953;National Museum of Modern Art;national museum for modern art of France located in the Centre Pompidou in Paris;Holocaust Aryanization or art restitution case link;Musee National d'Art Moderne, Musée National d'Art Moderne Centre Georges Pompidou, National Museum of Modern Art;2019234-4;;136622436;n82151094;25-janv-24
http://www.wikidata.org/entity/Q1895953;National Museum of Modern Art;national museum for modern art of France located in the Centre Pompidou in Paris;Holocaust Aryanization or art restitution case link;Musee National d'Art Moderne, Musée National d'Art Moderne Centre Georges Pompidou, National Museum of Modern Art;2019234-4;;164406909;n82151094;25-janv-24
http://www.wikidata.org/entity/Q328376;Nazi plunder;Nazi looting in WWII;ALIU Red Flag;Nazi looted art, Nazi art theft;4134168-5;;;;25-janv-24
http://www.wikidata.org/entity/Q113629757;Nelly Sharff;German Jewish art collector and Holocaust victim (1887-1941);Holocaust victim;Nelly Steinhardter;;;;;25-janv-24
http://www.wikidata.org/entity/Q59468;Neue Galerie;art museum in New York City;Holocaust Aryanization or art restitution case link;Neue Galerie New York;10026995-3;;172809897;no2002027261;25-janv-24
http://www.wikidata.org/entity/Q130261631;Nissim Benbassa;Turkish-born art collector, murdered in Holocaust;Holocaust victim;;;;;;25-janv-24
http://www.wikidata.org/entity/Q1459878;North Carolina Museum of Art;museum in Raleigh, North Carolina;Holocaust Aryanization or art restitution case link;NCMA, NCART Museum, North Carolina Art Museum, N.C. Museum of Art;1044550-X;;128720346;n80020287;25-janv-24
http://www.wikidata.org/entity/Q2908343;Olivier Allard;Belgian art collector (1910-1981);ALIU Red Flag;Baron Olivier Allard;;;;;25-janv-24
http://www.wikidata.org/entity/Q15428578;Oscar Bondy;Austrian entrepreneur and art collector persecuted by Nazis because Jewish;Holocaust Aryanization or art restitution case link;;119581819X;;6,88016E+21;;25-janv-24
http://www.wikidata.org/entity/Q1575002;Oscar Wassermann;German Jewish banker and art collector (1869-1934);Holocaust Aryanization or art restitution case link;;117149519;;5701365;n2005042804;25-janv-24
http://www.wikidata.org/entity/Q95476275;Oskar Federer;Jewish industrialist and art collector plundered by Nazis (1884-1968);Holocaust Aryanization or art restitution case link;;133431525;;83705249;;25-janv-24
http://www.wikidata.org/entity/Q55680361;Oskar Reichel;Austrian Jewish art collector persecuted by the Nazis (1869-1943);Holocaust Aryanization or art restitution case link;Oscar Reichel;1025055500;;254013958;;25-janv-24
http://www.wikidata.org/entity/Q109940945;Oskar Skaller;German Jewish art collector persecuted by the Nazis (1874-1944);Holocaust Aryanization or art restitution case link;O. Skaller;1182354599;;5,15546E+18;;25-janv-24
http://www.wikidata.org/entity/Q126093951;Oswald Rieckmann;German Consul in Berne under Nazis;ALIU Red Flag;;;;2,98517E+21;;25-janv-24
http://www.wikidata.org/entity/Q213615;Otto Abetz;Nazi Germany's ambassador to Vichy France during World War II, convicted of war crimes (1903–1958);ALIU Red Flag;Heinrich Otto Abetz, Otto Friedrich Abetz;116003375;act20000034;48621;n82141189;25-janv-24
http://www.wikidata.org/entity/Q106231968;Otto Anninger;1874 - 1954;Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q2038252;Otto Bernheimer;German Jewish art and antique dealer (1877-1960);Holocaust Aryanization or art restitution case link;;116146672;act10000091;64750637;no2004014234;25-janv-24
http://www.wikidata.org/entity/Q62062549;Otto Gerson;German-American art dealer and owner of several art galleries;Holocaust Aryanization or art restitution case link;Gerson,O;;;;;25-janv-24
http://www.wikidata.org/entity/Q125759335;Otto Jourdan;German art collector;Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q110497524;Otto Nathan Deutsch;German Jewish art collector and refugee (died 1943);Holocaust Aryanization or art restitution case link;Otto Deutch;;;;;25-janv-24
http://www.wikidata.org/entity/Q77319571;Otto Zweig;Czech composer, art collector and Holocaust victim, b. 1874-01-11 d. 1942;Holocaust victim;;1191114643;;121307113;;25-janv-24
http://www.wikidata.org/entity/Q47310686;Paul Cailleux;French art dealer (1884-1964);ALIU Red Flag;Marquis de Cayeux de Senarpont, Paul de Cailleux, Paul de Cayeux;116297253X;;31923904;nr2001020836;25-janv-24
http://www.wikidata.org/entity/Q30010447;Paul Graupe;antiquarian bookseller and art dealer (1881-1953);ALIU Red Flag;;116826274;act10000015;45063975;nb2016010445;25-janv-24
http://www.wikidata.org/entity/Q104700598;Paul Hartog;German Jewish banker and art collector murdered in the Holocaust (1868-03-20 - 1943);Holocaust victim;;;;;;25-janv-24
http://www.wikidata.org/entity/Q127416272;Paul Leffmann;German Jewish businessman and art collector (1870-1956);Holocaust Aryanization or art restitution case link;Paul Friedrich Leffmann;;;;;25-janv-24
http://www.wikidata.org/entity/Q108837588;Paul Lindemann;German Jewish art collector and refugee from Nazi Germany;Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q13512883;Paul Lindpaintner;German tennis player and art dealer (1883-1969);ALIU Red Flag;Otto Paul Lindpaintner, Otto Paul Lindpaintner d'Almeida;1206345349;;3,90516E+21;;25-janv-24
http://www.wikidata.org/entity/Q27908664;Paul Pétridès;art dealer (1901-1993), convicted of selling stolen paintings;ALIU Red Flag;Paul Petrides;1014479398;;46765771;no2018028973;25-janv-24
http://www.wikidata.org/entity/Q119442687;Paul Schüler;German Jewish art collector deported by Nazis to Riga Ghetto (1876 - estim. 1942);Holocaust victim;Paul Scheuler;;act10003035;;;25-janv-24
http://www.wikidata.org/entity/Q110300962;Paul Stiasny;Austrian Jewish businessman and art collector 1894-deported to Theresienstadt, declared dead in 1947;Holocaust victim;;;;;;25-janv-24
http://www.wikidata.org/entity/Q110300962;Paul Stiasny;Austrian Jewish businessman and art collector 1894-deported to Theresienstadt, declared dead in 1947;Holocaust victim, Jewish collectors and art dealers victim of Nazi persecution, Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q2063433;Paul von Mendelssohn-Bartholdy;German banker and art collector (1875-1935);Holocaust Aryanization or art restitution case link;Paul Robert Ernst von Mendelssohn-Bartholdy;137020317;;81268857;;25-janv-24
http://www.wikidata.org/entity/Q98283;Paul Westheim;German Jewish refugee art critic, art collector, author, publisher (1886-1963);Holocaust Aryanization or art restitution case link;;119291320;act10001973;161042429;n82089534;25-janv-24
http://www.wikidata.org/entity/Q170348;Paul Wittgenstein;Austrian pianist of Jewish heritage, emigrant from Nazi Austria to USA (1887-1961);Holocaust Aryanization or art restitution case link;Wittgenstein;117422959;;2736702;n2006038728;25-janv-24
http://www.wikidata.org/entity/Q67164948;Perls Galleries;American art gallery;Holocaust Aryanization or art restitution case link;Galerie Perls,;;;;;25-janv-24
http://www.wikidata.org/entity/Q47034703;Peter Nathan;Swiss art dealer (1925-2001);Holocaust Aryanization or art restitution case link;;129647306;;47847550;nr99019632;25-janv-24
http://www.wikidata.org/entity/Q25982742;Philip Gomperz;Austrian industrialist and art collector (1860-1948);Holocaust Aryanization or art restitution case link;Philipp Gomperz, Dr. Philip von Gomperz, Philip von Gomperz, Philipp Ritter von Gomperz, Philipp von Gomperz;;act10001810;;;25-janv-24
http://www.wikidata.org/entity/Q60741;Philipp, Landgrave of Hesse;German prince, head of the Electoral House of Hesse and member of the Nazi  Party (1896-1980);ALIU Red Flag;Philipp Prinz von Hessen, Philipp von Hessen, Prince Philipp, Landgrave of Hesse;12434593X;;5,01494E+19;no2003084345;25-janv-24
http://www.wikidata.org/entity/Q54913140;Pierre Cailler;publisher art books, catalogue raisonne (1901-1971);ALIU Red Flag;Pierre Caillier;1064888194;;54070749;nr99025177;25-janv-24
http://www.wikidata.org/entity/Q60404899;Pierre Landry;French art dealer during the German occupation of France;ALIU Red Flag;;;;;;25-janv-24
http://www.wikidata.org/entity/Q123054866;Pierre Lottier;businessman;ALIU Red Flag;;;;;;25-janv-24
http://www.wikidata.org/entity/Q55698524;Piet de Boer;Dutch art dealer, gallerist, collector (1894-1974);ALIU Red Flag;Pitt de Boer, Pieter de Boer, de Boer, Piet;139885420;act10001840;73743681;nr95013640;25-janv-24
http://www.wikidata.org/entity/Q2689062;Pieter Smidt van Gelder;Dutch art collector (1878-1956);ALIU Red Flag;P. Smit van Gelder, same as P. Smit van Gelder (Q63393414), same as Pieter Smit van Gelder Q2689062, Smit van Gelder, van Gelder;13233500X;;60239261;nr2006027166;25-janv-24
http://www.wikidata.org/entity/Q53950502;Pinakos Inc;commercial art gallery/art dealership owned by Rudolph J. Heinemann;Holocaust Aryanization or art restitution case link;Rudolph J. Heinemann, Pinakos, Inc, Pinakos, Inc.;;;;;25-janv-24
http://www.wikidata.org/entity/Q51725612;Quantmeyer & Eicke;German importer of rugs and furniture;ALIU Red Flag;;;;137413615;n2005013104;25-janv-24
http://www.wikidata.org/entity/Q12069361;Raclin Murphy Museum of Art;art museum in Notre Dame, Indiana;Holocaust Aryanization or art restitution case link;;;;154808465;n83131671;25-janv-24
http://www.wikidata.org/entity/Q19560718;Raoul Heilbronner;German art dealer (1887-1941);ALIU Red Flag;;;;4,90316E+21;;25-janv-24
http://www.wikidata.org/entity/Q2029323;Raphaël Alibert;French politician;ALIU Red Flag;;139673962;;17291939;no2009202042;25-janv-24
http://www.wikidata.org/entity/Q2029323;Raphaël Alibert;French politician;ALIU Red Flag;;139673962;;2,81159E+20;no2009202042;25-janv-24
http://www.wikidata.org/entity/Q59192187;Raphaël Gérard;French art dealer (1886-1963) active during German occupation of France;ALIU Red Flag;Raphael Gerard, Raphael Louis Felix Gérard;;;;;25-janv-24
http://www.wikidata.org/entity/Q66619187;Raphael Stora;art dealer (1888-1963);ALIU Red Flag;R. Stora;;;;;25-janv-24
http://www.wikidata.org/entity/Q107156193;Rawack & Grünfeld;German business;Holocaust Aryanization or art restitution case link;Company for Mining Interests, Rawack & Grünfeld oHG;;;6,51448E+19;;25-janv-24
http://www.wikidata.org/entity/Q47487032;Raymond Nacenta;French art dealer, art historian;ALIU Red Flag;Raymond Nasenta;1046970011;;69035463;n87112736;25-janv-24
http://www.wikidata.org/entity/Q121398207;Regina Freudenberg;German Jewish art collector;Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q566448;Reichswerke Hermann Göring;German company in Nazi era, Aryanized (seized) numerous Jewish companies;Holocaust Aryanization or art restitution case link;Hermann Goering Works;2081749-6;;130870277;n86033795;25-janv-24
http://www.wikidata.org/entity/Q3426274;René Gimpel;French art dealer, Jewish, active in the Resistance, died in Nazi concentration camp (1881-1845);Holocaust Aryanization or art restitution case link;Rene Gimpel;1044616733;;91549548;n86036259;25-janv-24
http://www.wikidata.org/entity/Q2148186;Rhode Island School of Design Museum;art & design museum in Providence, Rhode Island;Holocaust Aryanization or art restitution case link;risd art museum, risd museum, RISD Museum of Art, Museum of Art, Rhode Island School of Design;1007925-7;;127571061;n81119253;25-janv-24
http://www.wikidata.org/entity/Q213750;Richard Beer-Hofmann;Austrian Jewish writer persecuted by Nazis (1866-1945);Holocaust Aryanization or art restitution case link;Beer-Hofmann, Richard;118654756;;51730797;n82098491;25-janv-24
http://www.wikidata.org/entity/Q47461662;Richard Ernst;art historian, museum director, member ERR;ALIU Red Flag;Professor Richard Ernst;;;;;25-janv-24
http://www.wikidata.org/entity/Q106672151;Richard Lányi;Austrian Jewish publisher and art collector murdered in the Holocaust (1884-1942);Holocaust victim;Richard Löwy;132966271;;52863820;;25-janv-24
http://www.wikidata.org/entity/Q130492056;Richard Nagy;art dealer;Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q15428550;Richard Neumann;Austrian businessman and art collector;Holocaust Aryanization or art restitution case link;;1264084544;;2,07917E+21;;25-janv-24
http://www.wikidata.org/entity/Q20191393;Richard Semmel;German Jewish businessman and art collector (1875–1950);Holocaust Aryanization or art restitution case link;;1205304835;;1,66816E+21;;25-janv-24
http://www.wikidata.org/entity/Q100427118;Richard Soepkez;Romanian banker and art collector spoliated by the Nazis;Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q114242932;Robert Bing;French art collector plundered by the ERR Nazi looting organization in France;Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q97643754;Robert de Bolli;Italian art dealer;ALIU Red Flag;de Bolli, Marquis Robert, Marquis de Bolli;;;1,71481E+19;;25-janv-24
http://www.wikidata.org/entity/Q94760892;Robert Graetz;German Jewish art collector deported and killed by Nazis (1875-1945);Holocaust victim;;132142945;act10000044;10998682;nb2007006619;25-janv-24
http://www.wikidata.org/entity/Q119083570;Robert Piowaty;Austrian physician and art collector persecuted by Nazis because of Jewish heritage, suicide 1938;Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q2158750;Robert Scholz;chief adviser to Einsatzstab Reichsleiter Rosenberg in art matters, art historian, art journalist (1902 - 1981);ALIU Red Flag;;12320397X;act10002206;8289017;n81058369;25-janv-24
http://www.wikidata.org/entity/Q47490292;Roger Louis Adolphe Dequoy;important collaborationist art dealer;ALIU Red Flag;Dequoy, Roger Louis Adolphe, Roger Dequoy;;act10000399;;;25-janv-24
http://www.wikidata.org/entity/Q20751600;Roland Balay;Franco-american art dealer (1902-2004);ALIU Red Flag;given away by roland balay, r. balay, Roland Balaÿ;;act00001714;24555095;nr2004038187;25-janv-24
http://www.wikidata.org/entity/Q699565;Ronald Lauder;American businessman, art collector, philanthropist, political activist;Holocaust Aryanization or art restitution case link;Ron Lauder, Ronald S. Lauder;13062425X;;38323682;n84165680;25-janv-24
http://www.wikidata.org/entity/Q105986510;Rosa Oppenheimer;German Jewish art dealer deported via Drancy, died at Auschwitz (1887-1943);Holocaust victim;Rosa Silberstein;142894389;;160293394;;25-janv-24
http://www.wikidata.org/entity/Q105986510;Rosa Oppenheimer;German Jewish art dealer deported via Drancy, died at Auschwitz (1887-1943);Holocaust victim, Jewish collectors and art dealers victim of Nazi persecution, Holocaust Aryanization or art restitution case link;Rosa Silberstein;142894389;;160293394;;25-janv-24
http://www.wikidata.org/entity/Q377500;Royal Museums of Fine Arts of Belgium;group of art museums in Brussels, Belgium;Holocaust Aryanization or art restitution case link;KMSKB, Koninklijk Museum voor Schone Kunsten (Belgium), Koninklijke Musea voor Schone Kunsten van België, MRBAB, musees royaux des Beaux-Arts de Belgique, musées royaux des Beaux-Arts de Belgique;37656-5;;125290757;n83200296;25-janv-24
http://www.wikidata.org/entity/Q377500;Royal Museums of Fine Arts of Belgium;group of art museums in Brussels, Belgium;Holocaust Aryanization or art restitution case link;KMSKB, Koninklijk Museum voor Schone Kunsten (Belgium), Koninklijke Musea voor Schone Kunsten van België, MRBAB, musees royaux des Beaux-Arts de Belgique, musées royaux des Beaux-Arts de Belgique;37656-5;;144447095;n83200296;25-janv-24
http://www.wikidata.org/entity/Q35134777;Rudolf J. Heinemann;International art dealer, collector and adviser to Baron Hans Heinrich Thyssen-Bornemisza (1901-1975);Holocaust Aryanization or art restitution case link;dr rudolph heinemann, dr. rudolf heinemann, Dr. Rudolf J. Heinemann, Dr. Rudolf Jakob Heinemann, inc pinakos, Inc. Pinakos, Pinakos, pinakos inc, pinakos inc., R. Heinemann, Rudolf Heineman, rudolf heinemann, Rudolf J Heinemann, Rudolph Heinemann, Rudolph J Heinemann, Rudolph J. Heinemann;131729470;;33139613;n87150871;25-janv-24
http://www.wikidata.org/entity/Q112038024;Rudolf Melander Holzapfel;German-American art collector and dealer (1900 - 1982);ALIU Red Flag;Rudolf Holzapfel, R. Holzapfel, Rudolf Holzapfel-Ward, Rudolf Ward Holzapfel, Ward Holzapfel;;;3,81166E+20;;25-janv-24
http://www.wikidata.org/entity/Q71476;Rudolf Mosse;German Jewish publisher (1843-1920);Holocaust Aryanization or art restitution case link;;118785109;;13103565;no2017143068;25-janv-24
http://www.wikidata.org/entity/Q2173667;Rudolf Ruscheweyh;German-Liechtensteiner arms dealer and Nazi spy;ALIU Red Flag;Colonel Rudolf, Friedrich Ramstedt, Oberst Rudolf, octogon-trust, Rudolf Ruschewey;1194319106;;3,91916E+21;;25-janv-24
http://www.wikidata.org/entity/Q45320084;Rudolpha Begeer;pro-German Dutch collaborationist art dealer (1914 - 2009);ALIU Red Flag;Rudolpha Jacoba Maria Begeer;;;;;25-janv-24
http://www.wikidata.org/entity/Q120147589;S. Kende;Viennese auction house Aryanized under Nazis;Holocaust Aryanization or art restitution case link;Kunstantiquariat und Auktionshaus S. Kende;;act10003889;;;25-janv-24
http://www.wikidata.org/entity/Q96522;Salman Schocken;Businessman, publisher art collector, persecuted by Nazis because Jewish (1877-1959);Holocaust Aryanization or art restitution case link;;118609890;act00000828;46939102;n84066972;25-janv-24
http://www.wikidata.org/entity/Q125884667;Salomon Flavian;art collector;Holocaust Aryanization or art restitution case link;Salomon Flavian (Friedmann);;;;;25-janv-24
http://www.wikidata.org/entity/Q124217551;Sam Bernhard Levie;Dutch Jewish art collector murdered in the Holocaust (1887-1943);Holocaust victim;SB Levie;;;;;25-janv-24
http://www.wikidata.org/entity/Q95541;Samuel Fischer;Hungarian-born German Jewish publisher and art collector (1859-1934);Holocaust Aryanization or art restitution case link;Samuel von Fischer;118691406;;76445177;n85122799;25-janv-24
http://www.wikidata.org/entity/Q7419233;Santa Barbara Museum of Art;museum in Santa Barbara, California;Holocaust Aryanization or art restitution case link;;;;134854081;n79058448;25-janv-24
http://www.wikidata.org/entity/Q82941;São Paulo Museum of Art;art museum in São Paulo, Brazil;Holocaust Aryanization or art restitution case link;MASP, Museu de Arte de São Paulo, The São Paulo Museum of Art, Museu de Arte de São Paulo Assis Chateaubriand;1055328-9;;157765508;n50061071;25-janv-24
http://www.wikidata.org/entity/Q322010;Scharf-Gerstenberg Collection;art museum in Berlin;Holocaust Aryanization or art restitution case link;;10354081-7;col20000029;167470876;nb2010018452;25-janv-24
http://www.wikidata.org/entity/Q474287;Schenker AG;logistics provider;ALIU Red Flag;Schenker;4688566-3;act10003097;245848313;;25-janv-24
http://www.wikidata.org/entity/Q98280772;Schoenart Anstalt;Liechtenstein foundation created by Bruno Lohse;Holocaust Aryanization or art restitution case link;Schoenart, Schönart, Schönart Anstalt;;;;;25-janv-24
http://www.wikidata.org/entity/Q1816301;Seattle Art Museum;art museum in Seattle, Washington;Holocaust Aryanization or art restitution case link;SAM, SMoA, Seattle Museum;1019238-4;;127751097;n50000599;25-janv-24
http://www.wikidata.org/entity/Q18612590;Sepp Angerer;Rug merchant and art dealer who acted as an agent for Hermann Göring's private art collection during the Second World War;ALIU Red Flag;Josef Angerer;1062753143;;311730489;n2015016068;25-janv-24
http://www.wikidata.org/entity/Q2272284;Serena Lederer;Austrian Jewish art collector, refugee from Nazis (1867-1943);Holocaust Aryanization or art restitution case link;Serena Pulitzer, Serena Pulitzer Lederer;1183416156;;292517508;;25-janv-24
http://www.wikidata.org/entity/Q2272486;Serge Sabarsky;Austrian-American art collector (1912–1996);Holocaust Aryanization or art restitution case link;;119512408;;22152674;n82016259;25-janv-24
http://www.wikidata.org/entity/Q131534959;Sidney Posen;German Jewish factory owner and art collector (1852–1937);Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q17326176;Siegfried Aram;German Jewish lawyer, art dealer and art collector (1891-1978);Holocaust Aryanization or art restitution case link;;;;17863581;;25-janv-24
http://www.wikidata.org/entity/Q94915454;Siegfried Blumenthal;holocaust victim, b. 1886-02-27;Holocaust victim;Vítězslav Blumenthal;1062590708;;171273304;n2011071035;25-janv-24
http://www.wikidata.org/entity/Q94937026;Siegfried Lämmle;German Jewish art dealer (1863-1953) persecuted by the Nazis;Holocaust Aryanization or art restitution case link;Siegfried Laemmle;132723255;;3641830;;25-janv-24
http://www.wikidata.org/entity/Q115606712;Sigmund Waldes;German Jewish Industrialist and art collector (1877-1961);Holocaust Aryanization or art restitution case link;Zikmund Sigmund Waldes;1037183975;act10000408;304932998;;25-janv-24
http://www.wikidata.org/entity/Q120147409;Simeon Hirschland;Berlin banker and art collector working in Geneva;ALIU Red Flag;;;;;;25-janv-24
http://www.wikidata.org/entity/Q29852599;Simon Bauer;French Jewish  collector of impressionist art looted by Vichy Nazi Occupation authorities (1862-1947);Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q15650453;Simon Meller;Hungarian art historian (1875-1949);ALIU Red Flag;;116875380;act10000875;54527270;no89005907;25-janv-24
http://www.wikidata.org/entity/Q1592391;Sophie Lissitzky-Küppers;German art historian (1891-1978);Holocaust Aryanization or art restitution case link;Sophie Küppers, Sophie Lissitsky, Sophie Schneider;12384052X;;113135077;n83204173;25-janv-24
http://www.wikidata.org/entity/Q510144;Sprengel Museum;museum in Hannover, Germany;Holocaust Aryanization or art restitution case link;;2083948-0;;149598126;n84126124;25-janv-24
http://www.wikidata.org/entity/Q1792552;St. Gallen museum of art;museum in St. Gallen (Switzerland);Holocaust Aryanization or art restitution case link;Kunstmuseum Sankt Gallen, Kunstmuseum St.Gallen;1052028-4;;147209903;n83050384;25-janv-24
http://www.wikidata.org/entity/Q658725;Staatliche Kunsthalle Karlsruhe;museum in Karlsruhe, Germany;Holocaust Aryanization or art restitution case link;Karlsruhe museum, Museum Karlsruhe;4204664-6;;139030426;n79074432;25-janv-24
http://www.wikidata.org/entity/Q658725;Staatliche Kunsthalle Karlsruhe;museum in Karlsruhe, Germany;Holocaust Aryanization or art restitution case link;Karlsruhe museum, Museum Karlsruhe;4204664-6;;157968102;n79074432;25-janv-24
http://www.wikidata.org/entity/Q658725;Staatliche Kunsthalle Karlsruhe;museum in Karlsruhe, Germany;Holocaust Aryanization or art restitution case link;Karlsruhe museum, Museum Karlsruhe;5238351-9;;139030426;n79074432;25-janv-24
http://www.wikidata.org/entity/Q658725;Staatliche Kunsthalle Karlsruhe;museum in Karlsruhe, Germany;Holocaust Aryanization or art restitution case link;Karlsruhe museum, Museum Karlsruhe;5238351-9;;157968102;n79074432;25-janv-24
http://www.wikidata.org/entity/Q653002;Staatliche Kunstsammlungen Dresden;complex of 15 world famous Museums in Dresden, Germany;Holocaust Aryanization or art restitution case link;SKD, State Collections of Art (Dresden, Germany);2022341-9;;144338517;n50065750;25-janv-24
http://www.wikidata.org/entity/Q16019235;Stephen Hahn;American art dealer (1921-2011) and president of the Art Dealers Association;Holocaust Aryanization or art restitution case link;Stephan Hahn;;;4,71576E+19;;25-janv-24
http://www.wikidata.org/entity/Q2349177;Stiftung Stadtmuseum Berlin;German museum;Holocaust Aryanization or art restitution case link;;2151979-1;act10004162;127126914;n80128196;25-janv-24
http://www.wikidata.org/entity/Q2349177;Stiftung Stadtmuseum Berlin;German museum;Holocaust Aryanization or art restitution case link;;2151979-1;act10004162;266953565;n80128196;25-janv-24
http://www.wikidata.org/entity/Q2349177;Stiftung Stadtmuseum Berlin;German museum;Holocaust Aryanization or art restitution case link;;2151979-1;act10004162;127126914;n98103173;25-janv-24
http://www.wikidata.org/entity/Q2349177;Stiftung Stadtmuseum Berlin;German museum;Holocaust Aryanization or art restitution case link;;2151979-1;act10004162;266953565;n98103173;25-janv-24
http://www.wikidata.org/entity/Q2363251;Sudetenländische Bergbau AG;German company, subsidiary of Hermann Goering Works;Holocaust Aryanization or art restitution case link;;;;;;25-janv-24
http://www.wikidata.org/entity/Q118118595;Susanne Larsen (née Menzel);Austrian Dutch Jewish art collector (1911-2001), widow of Hans Ludwig Larsen;Holocaust Aryanization or art restitution case link;Susanne Menzel;;;;;25-janv-24
http://www.wikidata.org/entity/Q1666540;Theaterkunst;German costume company, Aryanized under Nazis;Holocaust Aryanization or art restitution case link;Theaterkunst Gmbh, Theaterkunst Hermann J. Kaufmann, VEB Fortschritt Theaterkunst;;;;;25-janv-24
